booking_id,customer_id,hotel_id,room_id,booking_date,check_in,check_out,stay_duration,adults,children,booking_channel,booking_status,room_type,room_price_per_night,discount_rate,discount_amount,tax_amount,total_amount,realized_revenue
25874,4675,11,276,2026-02-17,2026-03-19,2026-03-22,3,2,0,Website,Completed,Standard,3202.41,0.1,960.72,1037.58,9684.09,9684.09
25875,4377,15,387,2026-02-12,2026-02-15,2026-02-16,1,2,0,MakeMyTrip,No-show,Standard,3900.43,0.15,585.06,397.84,3713.21,0.0
25876,155,15,381,2024-02-18,2024-02-20,2024-02-24,4,2,1,Direct,Completed,Standard,3472.92,0.0,0.0,1667.0,15558.68,15558.68
25877,5183,7,158,2025-03-08,2025-03-15,2025-03-21,6,2,0,Booking.com,Completed,Standard,3499.75,0.15,3149.78,2141.85,19990.57,19990.57
25878,7055,10,262,2024-01-13,2024-01-18,2024-01-19,1,4,0,MakeMyTrip,Confirmed,Deluxe,6290.15,0.0,0.0,754.82,7044.97,7044.97
25879,9573,18,443,2026-04-17,2026-04-20,2026-04-22,2,2,0,MakeMyTrip,Cancelled,Executive,8695.13,0.1,1739.03,1878.15,17529.38,0.0
25880,90,4,102,2026-01-04,2026-01-18,2026-01-22,4,2,1,Website,Cancelled,Deluxe,6277.51,0.0,0.0,3013.2,28123.24,0.0
25881,4641,11,284,2025-05-08,2025-05-15,2025-05-21,6,3,0,MakeMyTrip,Completed,Suite,8677.16,0.0,0.0,6247.56,58310.52,58310.52
25882,4858,15,376,2025-06-06,2025-08-05,2025-08-09,4,2,0,Booking.com,Completed,Suite,8520.79,0.0,0.0,4089.98,38173.14,38173.14
25883,2473,13,332,2026-01-19,2026-02-09,2026-02-10,1,2,0,Booking.com,Completed,Standard,5283.33,0.0,0.0,634.0,5917.33,5917.33
25884,2566,18,447,2025-10-29,2025-10-30,2025-10-31,1,3,0,Website,Completed,Suite,10763.27,0.2,2152.65,1033.27,9643.89,9643.89
25885,1753,18,452,2025-08-10,2025-08-11,2025-08-13,2,3,0,Direct,Confirmed,Suite,10943.71,0.05,1094.37,2495.17,23288.21,23288.21
25886,2902,6,141,2024-05-12,2024-06-11,2024-06-14,3,3,0,Website,Completed,Standard,3931.47,0.1,1179.44,1273.8,11888.77,11888.77
25887,6728,12,288,2025-07-19,2025-08-18,2025-08-20,2,4,0,Website,Completed,Standard,5059.39,0.0,0.0,1214.25,11333.03,11333.03
25888,2601,1,6,2025-12-06,2025-12-09,2025-12-14,5,1,0,Direct,Completed,Standard,3748.25,0.0,0.0,2248.95,20990.2,20990.2
25889,6942,15,386,2025-03-21,2025-04-20,2025-04-22,2,2,0,Website,Completed,Standard,3887.74,0.0,0.0,933.06,8708.54,8708.54
25890,363,15,375,2024-03-23,2024-03-30,2024-03-31,1,2,1,Direct,Completed,Standard,3577.17,0.0,0.0,429.26,4006.43,4006.43
25891,5008,19,467,2024-09-30,2024-10-01,2024-10-03,2,2,0,Booking.com,Cancelled,Standard,5035.25,0.2,2014.1,966.77,9023.17,0.0
25892,4181,15,379,2025-01-16,2025-01-18,2025-01-23,5,2,0,Corporate,Completed,Executive,6123.57,0.0,0.0,3674.14,34291.99,34291.99
25893,4507,13,326,2024-09-13,2024-09-18,2024-09-20,2,2,0,Goibibo,Completed,Suite,13277.44,0.0,0.0,3186.59,29741.47,29741.47
25894,8728,8,193,2024-12-10,2024-12-13,2024-12-17,4,2,2,Expedia,Completed,Standard,5256.45,0.05,1051.29,2396.94,22371.45,22371.45
25895,6924,8,203,2024-07-06,2024-07-11,2024-07-15,4,1,0,Goibibo,Completed,Deluxe,8011.88,0.0,0.0,3845.7,35893.22,35893.22
25896,5977,19,487,2026-04-18,2026-04-19,2026-04-21,2,2,0,Direct,Completed,Standard,4644.62,0.0,0.0,1114.71,10403.95,10403.95
25897,6303,20,502,2025-03-19,2025-03-24,2025-03-26,2,2,0,Expedia,No-show,Standard,4078.25,0.0,0.0,978.78,9135.28,0.0
25898,3493,15,390,2025-01-24,2025-02-07,2025-02-08,1,1,0,Goibibo,Cancelled,Executive,7109.74,0.0,0.0,853.17,7962.91,0.0
25899,5180,2,43,2025-12-26,2026-01-02,2026-01-03,1,1,0,Website,Confirmed,Deluxe,6758.95,0.0,0.0,811.07,7570.02,7570.02
25900,4926,15,383,2024-08-15,2024-08-20,2024-08-22,2,2,0,Corporate,Cancelled,Standard,3336.71,0.0,0.0,800.81,7474.23,0.0
25901,8228,13,325,2024-03-24,2024-04-07,2024-04-11,4,2,0,Corporate,No-show,Deluxe,6846.54,0.1,2738.62,2957.71,27605.25,0.0
25902,5789,19,478,2025-11-15,2025-11-16,2025-11-19,3,3,0,Direct,Confirmed,Deluxe,6305.86,0.0,0.0,2270.11,21187.69,21187.69
25903,9522,17,415,2024-01-14,2024-02-13,2024-02-15,2,3,0,Walk-in,Confirmed,Executive,7919.97,0.1,1583.99,1710.71,15966.66,15966.66
25904,7261,8,207,2024-09-22,2024-09-29,2024-10-02,3,1,0,MakeMyTrip,Completed,Standard,5310.25,0.0,0.0,1911.69,17842.44,17842.44
25905,5197,17,426,2024-10-04,2024-10-11,2024-10-14,3,1,0,Website,Completed,Standard,4511.22,0.1,1353.37,1461.64,13641.93,13641.93
25906,8222,3,75,2025-11-08,2025-11-11,2025-11-12,1,3,0,Goibibo,Completed,Deluxe,7435.26,0.15,1115.29,758.4,7078.37,7078.37
25907,5305,18,452,2024-02-09,2024-02-14,2024-02-21,7,3,0,Expedia,Completed,Suite,10943.71,0.0,0.0,9192.72,85798.69,85798.69
25908,7580,15,384,2026-01-23,2026-02-13,2026-02-20,7,3,0,Website,Completed,Standard,3539.67,0.0,0.0,2973.32,27751.01,27751.01
25909,8819,13,322,2024-02-15,2024-02-17,2024-02-19,2,2,1,Booking.com,Completed,Standard,4547.36,0.0,0.0,1091.37,10186.09,10186.09
25910,8665,10,263,2024-10-09,2024-10-14,2024-10-15,1,2,1,Website,No-show,Executive,8174.09,0.05,408.7,931.85,8697.23,0.0
25911,7003,7,170,2024-11-30,2024-12-01,2024-12-03,2,2,0,Corporate,Completed,Deluxe,5244.66,0.0,0.0,1258.72,11748.04,11748.04
25912,4978,16,400,2024-01-08,2024-01-15,2024-01-16,1,2,0,Goibibo,Confirmed,Deluxe,4892.7,0.1,489.27,528.41,4931.84,4931.84
25913,279,6,135,2024-11-25,2024-12-25,2024-12-30,5,2,2,Booking.com,Completed,Deluxe,4936.59,0.05,1234.15,2813.86,26262.66,26262.66
25914,449,8,182,2024-10-03,2024-10-06,2024-10-08,2,2,0,Goibibo,No-show,Standard,5944.57,0.0,0.0,1426.7,13315.84,0.0
25915,1336,12,312,2024-02-19,2024-03-20,2024-03-23,3,1,0,Direct,Completed,Deluxe,6805.46,0.1,2041.64,2204.97,20579.71,20579.71
25916,4590,18,444,2026-01-24,2026-02-14,2026-02-15,1,2,0,Direct,Cancelled,Standard,4684.96,0.1,468.5,505.98,4722.44,0.0
25917,8160,6,146,2025-06-02,2025-06-09,2025-06-11,2,2,1,Expedia,Completed,Standard,3417.93,0.1,683.59,738.27,6890.55,6890.55
25918,1823,6,133,2024-06-08,2024-06-11,2024-06-18,7,2,0,Goibibo,Completed,Executive,6852.59,0.0,0.0,5756.18,53724.31,53724.31
25919,4728,1,17,2024-07-02,2024-07-03,2024-07-08,5,3,0,Expedia,Completed,Standard,4086.42,0.05,1021.61,2329.26,21739.75,21739.75
25920,1694,10,263,2024-04-16,2024-04-21,2024-04-24,3,2,0,Website,Completed,Executive,8174.09,0.1,2452.23,2648.41,24718.45,24718.45
25921,6689,12,305,2024-07-29,2024-08-01,2024-08-06,5,1,0,Website,Completed,Standard,5584.17,0.05,1396.04,3182.98,29707.78,29707.78
25922,8365,17,441,2025-07-16,2025-07-19,2025-07-23,4,3,0,Direct,Completed,Deluxe,5651.02,0.0,0.0,2712.49,25316.57,25316.57
25923,8120,12,312,2024-06-25,2024-08-24,2024-08-28,4,2,0,Booking.com,Completed,Deluxe,6805.46,0.0,0.0,3266.62,30488.46,30488.46
25924,5798,9,232,2024-12-05,2024-12-06,2024-12-12,6,3,1,Booking.com,Confirmed,Standard,4998.3,0.15,4498.47,3058.96,28550.29,28550.29
25925,7024,8,188,2025-01-07,2025-01-10,2025-01-12,2,3,1,Booking.com,Completed,Standard,5033.45,0.0,0.0,1208.03,11274.93,11274.93
25926,5693,6,153,2024-07-23,2024-07-25,2024-07-29,4,1,1,Website,Completed,Deluxe,5124.27,0.15,3074.56,2090.7,19513.22,19513.22
25927,4131,7,169,2025-05-09,2025-06-23,2025-06-29,6,3,0,Corporate,Completed,Standard,3385.77,0.15,3047.19,2072.09,19339.52,19339.52
25928,1354,10,256,2024-09-11,2024-09-25,2024-09-28,3,3,1,Direct,Completed,Standard,5137.09,0.2,3082.25,1479.48,13808.5,13808.5
25929,1810,7,163,2025-03-02,2025-03-07,2025-03-12,5,3,0,Expedia,Cancelled,Deluxe,5413.76,0.0,0.0,3248.26,30317.06,0.0
25930,8804,7,175,2025-08-08,2025-08-09,2025-08-11,2,3,0,Booking.com,Confirmed,Standard,3346.42,0.05,334.64,762.98,7121.18,7121.18
25931,9827,8,182,2025-04-09,2025-04-14,2025-04-21,7,3,0,Direct,Completed,Standard,5944.57,0.1,4161.2,4494.09,41944.89,41944.89
25932,368,20,506,2024-12-31,2025-01-07,2025-01-12,5,3,1,Expedia,Completed,Deluxe,5945.36,0.0,0.0,3567.22,33294.02,33294.02
25933,5463,8,208,2026-02-18,2026-02-19,2026-02-25,6,3,0,Corporate,No-show,Executive,9805.17,0.0,0.0,7059.72,65890.74,0.0
25934,2808,14,356,2025-07-18,2025-08-17,2025-08-21,4,3,1,Website,Confirmed,Deluxe,5616.72,0.05,1123.34,2561.22,23904.76,23904.76
25935,8588,12,306,2024-03-09,2024-03-30,2024-04-03,4,2,0,Corporate,Completed,Deluxe,7649.86,0.2,6119.89,2937.55,27417.1,27417.1
25936,3589,13,315,2026-01-13,2026-02-12,2026-02-18,6,2,0,Website,Completed,Suite,12364.04,0.0,0.0,8902.11,83086.35,83086.35
25937,9315,9,216,2025-05-24,2025-06-03,2025-06-05,2,3,2,Booking.com,Completed,Executive,7334.6,0.05,733.46,1672.29,15608.03,15608.03
25938,4138,7,172,2025-02-06,2025-02-11,2025-02-16,5,2,0,Booking.com,Completed,Standard,3508.4,0.0,0.0,2105.04,19647.04,19647.04
25939,3763,15,387,2024-03-21,2024-04-20,2024-04-21,1,1,0,Website,Completed,Standard,3900.43,0.0,0.0,468.05,4368.48,4368.48
25940,2389,3,85,2025-12-28,2025-12-31,2026-01-02,2,3,0,Booking.com,No-show,Standard,4550.24,0.2,1820.1,873.65,8154.03,0.0
25941,346,9,211,2026-03-04,2026-03-05,2026-03-11,6,1,0,Goibibo,Completed,Deluxe,6059.44,0.1,3635.66,3926.52,36647.49,36647.49
25942,9322,7,157,2024-07-10,2024-07-13,2024-07-14,1,2,0,MakeMyTrip,Confirmed,Standard,3455.56,0.0,0.0,414.67,3870.23,3870.23
25943,5888,7,177,2024-08-07,2024-08-09,2024-08-13,4,2,1,Walk-in,Completed,Executive,7081.03,0.0,0.0,3398.89,31723.01,31723.01
25944,3796,3,67,2024-10-28,2024-11-04,2024-11-07,3,2,1,Website,Confirmed,Deluxe,6555.79,0.0,0.0,2360.08,22027.45,22027.45
25945,8774,2,46,2025-04-17,2025-06-16,2025-06-19,3,2,2,Booking.com,Completed,Deluxe,7813.51,0.05,1172.03,2672.22,24940.72,24940.72
25946,1192,2,33,2024-03-22,2024-05-21,2024-05-25,4,2,2,Website,Completed,Standard,5931.81,0.2,4745.45,2277.82,21259.61,21259.61
25947,711,10,257,2025-04-10,2025-04-11,2025-04-14,3,3,0,Walk-in,Confirmed,Deluxe,6160.44,0.2,3696.26,1774.21,16559.26,16559.26
25948,2363,7,170,2024-06-06,2024-06-08,2024-06-14,6,1,0,Expedia,Completed,Deluxe,5244.66,0.1,3146.8,3398.54,31719.7,31719.7
25949,1146,17,435,2025-05-06,2025-05-11,2025-05-13,2,4,0,MakeMyTrip,Confirmed,Standard,4277.21,0.0,0.0,1026.53,9580.95,9580.95
25950,4951,20,510,2025-03-18,2025-03-23,2025-03-24,1,3,0,MakeMyTrip,Completed,Standard,4432.08,0.1,443.21,478.66,4467.54,4467.54
25951,4124,10,245,2026-06-01,2026-06-11,2026-06-14,3,1,1,Walk-in,Completed,Deluxe,7354.57,0.05,1103.19,2515.26,23475.79,23475.79
25952,8120,3,65,2024-05-13,2024-05-14,2024-05-15,1,3,0,Walk-in,Cancelled,Standard,4563.26,0.0,0.0,547.59,5110.85,0.0
25953,4774,11,279,2024-09-09,2024-11-08,2024-11-09,1,1,0,Goibibo,Completed,Standard,3389.14,0.0,0.0,406.7,3795.84,3795.84
25954,1740,3,63,2025-03-21,2025-03-28,2025-04-03,6,2,2,Goibibo,Completed,Suite,12079.4,0.15,10871.46,7392.59,68997.53,68997.53
25955,9624,16,392,2024-07-19,2024-07-22,2024-07-23,1,3,0,MakeMyTrip,Completed,Standard,3346.37,0.0,0.0,401.56,3747.93,3747.93
25956,1153,19,469,2026-05-07,2026-05-08,2026-05-12,4,2,0,MakeMyTrip,Completed,Deluxe,5745.17,0.0,0.0,2757.68,25738.36,25738.36
25957,881,1,23,2024-10-24,2024-10-26,2024-10-29,3,2,0,Website,Completed,Deluxe,5350.08,0.1,1605.02,1733.43,16178.64,16178.64
25958,6849,9,214,2026-01-25,2026-02-01,2026-02-03,2,4,1,Website,Confirmed,Standard,4347.31,0.0,0.0,1043.35,9737.97,9737.97
25959,5397,13,324,2024-10-29,2024-10-30,2024-11-01,2,2,0,Direct,Completed,Executive,9654.26,0.0,0.0,2317.02,21625.54,21625.54
25960,6814,18,452,2025-07-16,2025-07-17,2025-07-18,1,2,0,Booking.com,Completed,Suite,10943.71,0.0,0.0,1313.25,12256.96,12256.96
25961,988,18,448,2025-06-14,2025-06-19,2025-06-24,5,4,0,MakeMyTrip,Confirmed,Suite,10766.25,0.1,5383.12,5813.77,54261.9,54261.9
25962,1473,2,55,2026-06-30,2026-07-10,2026-07-14,4,4,0,MakeMyTrip,Confirmed,Executive,9159.04,0.15,5495.42,3736.89,34877.62,34877.62
25963,2402,17,430,2026-02-14,2026-02-16,2026-02-19,3,3,0,Website,Completed,Standard,3871.12,0.05,580.67,1323.92,12356.62,12356.62
25964,3744,7,173,2024-07-23,2024-07-25,2024-07-27,2,4,0,Direct,Cancelled,Standard,3533.3,0.05,353.33,805.59,7518.86,0.0
25965,8699,17,441,2026-05-09,2026-05-10,2026-05-12,2,4,0,Direct,Completed,Deluxe,5651.02,0.0,0.0,1356.24,12658.28,12658.28
25966,5753,19,475,2025-03-09,2025-04-23,2025-04-26,3,3,0,Corporate,Completed,Executive,8637.02,0.0,0.0,3109.33,29020.39,29020.39
25967,7439,11,276,2025-10-29,2025-11-08,2025-11-09,1,2,1,Website,Completed,Standard,3202.41,0.0,0.0,384.29,3586.7,3586.7
25968,1388,6,139,2026-06-07,2026-08-06,2026-08-07,1,4,1,Website,Completed,Executive,6742.08,0.05,337.1,768.6,7173.57,7173.57
25969,8302,19,479,2026-03-26,2026-03-29,2026-03-30,1,2,1,Booking.com,Cancelled,Standard,4696.56,0.05,234.83,535.41,4997.14,0.0
25970,7434,9,237,2025-11-19,2026-01-18,2026-01-20,2,2,1,Website,Completed,Deluxe,6716.57,0.15,2014.97,1370.18,12788.35,12788.35
25971,3485,13,342,2025-07-11,2025-08-01,2025-08-02,1,2,0,Corporate,Completed,Standard,4732.33,0.05,236.62,539.49,5035.2,5035.2
25972,6300,17,420,2025-12-27,2025-12-29,2026-01-01,3,2,0,Website,No-show,Deluxe,6031.13,0.1,1809.34,1954.09,18238.14,0.0
25973,3973,7,174,2026-04-23,2026-06-07,2026-06-09,2,2,0,Direct,No-show,Executive,6807.81,0.05,680.78,1552.18,14487.02,0.0
25974,9602,18,460,2025-12-31,2026-01-01,2026-01-02,1,2,2,MakeMyTrip,Completed,Executive,8542.13,0.05,427.11,973.8,9088.83,9088.83
25975,5346,1,13,2026-01-03,2026-01-13,2026-01-19,6,3,0,Booking.com,Completed,Deluxe,5625.84,0.1,3375.5,3645.54,34025.08,34025.08
25976,4136,2,40,2025-02-22,2025-03-08,2025-03-13,5,3,0,Website,Completed,Standard,6018.96,0.0,0.0,3611.38,33706.18,33706.18
25977,7693,17,438,2026-04-22,2026-04-27,2026-05-01,4,1,0,Booking.com,Cancelled,Standard,4432.58,0.15,2659.55,1808.49,16879.26,0.0
25978,7266,17,416,2024-07-27,2024-09-25,2024-09-27,2,2,0,Corporate,Cancelled,Deluxe,5881.69,0.05,588.17,1341.03,12516.24,0.0
25979,6593,6,135,2024-07-20,2024-07-23,2024-07-27,4,3,0,MakeMyTrip,Completed,Deluxe,4936.59,0.1,1974.64,2132.61,19904.33,19904.33
25980,2464,20,510,2024-12-01,2024-12-06,2024-12-09,3,3,1,Goibibo,Cancelled,Standard,4432.08,0.05,664.81,1515.77,14147.2,0.0
25981,6686,8,193,2024-06-01,2024-06-22,2024-06-28,6,3,0,Website,Completed,Standard,5256.45,0.0,0.0,3784.64,35323.34,35323.34
25982,3328,17,418,2025-09-21,2025-09-26,2025-09-27,1,3,0,MakeMyTrip,Completed,Deluxe,5277.95,0.1,527.79,570.02,5320.17,5320.17
25983,2869,9,212,2024-02-11,2024-02-16,2024-02-20,4,2,0,Corporate,Completed,Executive,8223.16,0.1,3289.26,3552.41,33155.78,33155.78
25984,5842,20,510,2025-12-21,2026-01-20,2026-01-23,3,3,0,Website,Completed,Standard,4432.08,0.0,0.0,1595.55,14891.79,14891.79
25985,4562,5,131,2025-01-14,2025-01-17,2025-01-19,2,2,0,Corporate,Confirmed,Deluxe,4988.03,0.0,0.0,1197.13,11173.19,11173.19
25986,6086,13,333,2025-11-17,2025-11-22,2025-11-25,3,2,0,MakeMyTrip,Completed,Standard,4970.98,0.0,0.0,1789.55,16702.49,16702.49
25987,5239,3,71,2025-01-03,2025-01-06,2025-01-08,2,3,0,Goibibo,Completed,Deluxe,7047.83,0.2,2819.13,1353.18,12629.71,12629.71
25988,1084,20,495,2024-04-11,2024-04-18,2024-04-23,5,2,0,Website,Cancelled,Suite,9375.33,0.1,4687.66,5062.68,47251.66,0.0
25989,3829,19,469,2026-06-05,2026-06-07,2026-06-10,3,3,1,MakeMyTrip,Completed,Deluxe,5745.17,0.0,0.0,2068.26,19303.77,19303.77
25990,9646,9,217,2025-05-19,2025-06-09,2025-06-11,2,2,0,Website,Completed,Standard,4156.78,0.0,0.0,997.63,9311.19,9311.19
25991,120,8,192,2026-02-06,2026-02-16,2026-02-17,1,4,2,Corporate,Completed,Standard,5161.52,0.0,0.0,619.38,5780.9,5780.9
25992,3272,20,508,2024-02-16,2024-02-23,2024-02-24,1,2,0,Direct,Completed,Deluxe,5960.15,0.1,596.01,643.7,6007.83,6007.83
25993,1028,7,156,2024-07-12,2024-07-14,2024-07-16,2,2,0,Direct,Completed,Standard,3621.95,0.15,1086.58,738.88,6896.19,6896.19
25994,4179,17,423,2025-01-10,2025-02-09,2025-02-14,5,3,2,Direct,Confirmed,Executive,6596.07,0.05,1649.02,3759.76,35091.09,35091.09
25995,5064,20,511,2024-06-04,2024-06-06,2024-06-09,3,3,0,Expedia,No-show,Standard,3931.6,0.05,589.74,1344.61,12549.67,0.0
25996,7403,17,422,2026-03-27,2026-04-26,2026-04-30,4,4,1,Booking.com,Cancelled,Suite,9754.28,0.0,0.0,4682.05,43699.17,0.0
25997,8312,16,397,2025-09-23,2025-10-07,2025-10-14,7,3,1,Goibibo,Completed,Standard,3833.57,0.1,2683.5,2898.18,27049.67,27049.67
25998,9956,14,363,2026-03-15,2026-03-25,2026-03-28,3,2,0,Website,Completed,Deluxe,5706.64,0.05,856.0,1951.67,18215.59,18215.59
25999,1977,18,452,2025-06-10,2025-06-11,2025-06-14,3,4,1,Booking.com,Completed,Suite,10943.71,0.0,0.0,3939.74,36770.87,36770.87
26000,2097,18,452,2025-07-23,2025-07-24,2025-07-27,3,3,0,Website,Completed,Suite,10943.71,0.0,0.0,3939.74,36770.87,36770.87
26001,3441,7,157,2024-02-03,2024-02-04,2024-02-05,1,2,0,Website,Cancelled,Standard,3455.56,0.05,172.78,393.93,3676.72,0.0
26002,5297,2,33,2025-04-17,2025-04-19,2025-04-21,2,1,0,MakeMyTrip,Completed,Standard,5931.81,0.15,1779.54,1210.09,11294.17,11294.17
26003,854,14,359,2025-05-13,2025-05-15,2025-05-17,2,3,0,Website,No-show,Suite,11171.36,0.15,3351.41,2278.96,21270.27,0.0
26004,4495,10,248,2026-03-18,2026-03-25,2026-03-27,2,3,0,Direct,Cancelled,Executive,9503.43,0.0,0.0,2280.82,21287.68,0.0
26005,7638,5,127,2024-08-10,2024-08-17,2024-08-22,5,2,0,Direct,Completed,Standard,3725.4,0.05,931.35,2123.48,19819.13,19819.13
26006,9326,15,372,2025-10-06,2025-11-05,2025-11-07,2,2,0,Goibibo,Confirmed,Deluxe,5156.95,0.05,515.7,1175.78,10973.99,10973.99
26007,8721,9,239,2026-05-10,2026-05-11,2026-05-13,2,4,1,Corporate,No-show,Deluxe,6706.39,0.0,0.0,1609.53,15022.31,0.0
26008,230,17,416,2024-04-11,2024-04-25,2024-04-27,2,2,0,Corporate,Confirmed,Deluxe,5881.69,0.05,588.17,1341.03,12516.24,12516.24
26009,5591,4,108,2026-06-14,2026-07-05,2026-07-11,6,2,0,Goibibo,Completed,Standard,4506.62,0.0,0.0,3244.77,30284.49,30284.49
26010,5581,9,216,2024-03-12,2024-04-26,2024-04-27,1,1,0,Booking.com,Completed,Executive,7334.6,0.1,733.46,792.14,7393.28,7393.28
26011,8179,1,15,2026-04-16,2026-05-16,2026-05-17,1,2,0,Website,Completed,Deluxe,6123.82,0.0,0.0,734.86,6858.68,6858.68
26012,6582,19,476,2024-08-24,2024-08-25,2024-08-29,4,2,1,Corporate,Completed,Standard,4871.87,0.0,0.0,2338.5,21825.98,21825.98
26013,6487,17,423,2025-09-25,2025-09-26,2025-09-30,4,3,1,MakeMyTrip,Confirmed,Executive,6596.07,0.0,0.0,3166.11,29550.39,29550.39
26014,1703,20,509,2025-08-21,2025-08-31,2025-09-01,1,3,0,Goibibo,Completed,Standard,3911.0,0.05,195.55,445.85,4161.3,4161.3
26015,9856,10,265,2024-08-15,2024-08-18,2024-08-21,3,2,2,Walk-in,Completed,Standard,4600.31,0.1,1380.09,1490.5,13911.34,13911.34
26016,5918,4,106,2025-12-06,2026-02-04,2026-02-05,1,2,0,Website,Completed,Deluxe,6177.92,0.05,308.9,704.28,6573.31,6573.31
26017,4833,5,124,2025-03-23,2025-03-25,2025-03-27,2,2,0,Walk-in,Confirmed,Standard,3515.01,0.0,0.0,843.6,7873.62,7873.62
26018,6876,18,457,2025-07-08,2025-07-15,2025-07-19,4,2,1,Goibibo,Completed,Standard,4707.77,0.0,0.0,2259.73,21090.81,21090.81
26019,2117,8,185,2024-05-02,2024-05-16,2024-05-20,4,3,0,Expedia,Cancelled,Standard,5969.25,0.0,0.0,2865.24,26742.24,0.0
26020,8907,7,177,2024-05-14,2024-05-15,2024-05-17,2,2,2,Goibibo,Completed,Executive,7081.03,0.15,2124.31,1444.53,13482.28,13482.28
26021,2574,9,220,2024-09-24,2024-09-27,2024-10-01,4,1,0,Walk-in,Completed,Deluxe,6486.84,0.0,0.0,3113.68,29061.04,29061.04
26022,3779,20,496,2024-07-13,2024-07-15,2024-07-16,1,3,0,Goibibo,Cancelled,Standard,4272.4,0.0,0.0,512.69,4785.09,0.0
26023,683,15,370,2024-01-11,2024-01-13,2024-01-14,1,1,0,Website,Completed,Executive,7111.46,0.15,1066.72,725.37,6770.11,6770.11
26024,6389,5,128,2024-07-11,2024-07-12,2024-07-17,5,2,1,Corporate,Completed,Standard,3550.25,0.05,887.56,2023.64,18887.33,18887.33
26025,2577,2,38,2026-02-11,2026-02-21,2026-02-25,4,2,0,MakeMyTrip,Completed,Standard,5321.38,0.05,1064.28,2426.55,22647.79,22647.79
26026,1282,3,61,2024-05-24,2024-05-27,2024-05-28,1,2,0,Goibibo,Completed,Suite,13345.49,0.0,0.0,1601.46,14946.95,14946.95
26027,6601,15,381,2026-01-19,2026-02-02,2026-02-04,2,2,2,Website,Completed,Standard,3472.92,0.15,1041.88,708.48,6612.44,6612.44
26028,7708,9,239,2026-02-12,2026-02-17,2026-02-20,3,3,1,Expedia,Completed,Deluxe,6706.39,0.1,2011.92,2172.87,20280.12,20280.12
26029,5759,10,262,2026-05-21,2026-05-24,2026-05-25,1,2,2,Goibibo,Completed,Deluxe,6290.15,0.0,0.0,754.82,7044.97,7044.97
26030,3319,3,73,2025-05-26,2025-05-29,2025-06-02,4,3,0,Corporate,Completed,Executive,8030.82,0.0,0.0,3854.79,35978.07,35978.07
26031,9686,2,26,2025-05-21,2025-06-04,2025-06-08,4,2,0,Goibibo,Cancelled,Deluxe,7317.4,0.1,2926.96,3161.12,29503.76,0.0
26032,1410,17,419,2025-11-27,2026-01-11,2026-01-18,7,2,0,Corporate,Confirmed,Executive,7903.4,0.1,5532.38,5974.97,55766.39,55766.39
26033,4132,14,352,2024-09-25,2024-10-16,2024-10-18,2,2,0,Booking.com,Confirmed,Executive,6666.12,0.05,666.61,1519.88,14185.5,14185.5
26034,4287,15,391,2026-01-01,2026-01-08,2026-01-10,2,2,0,Goibibo,Completed,Standard,3809.2,0.0,0.0,914.21,8532.61,8532.61
26035,6310,5,115,2024-02-22,2024-02-27,2024-03-01,3,1,0,Expedia,Completed,Deluxe,5315.11,0.0,0.0,1913.44,17858.77,17858.77
26036,6153,4,91,2026-01-10,2026-01-15,2026-01-18,3,2,1,MakeMyTrip,Completed,Executive,7824.91,0.1,2347.47,2535.27,23662.53,23662.53
26037,9831,10,263,2024-09-07,2024-09-08,2024-09-15,7,4,0,MakeMyTrip,Completed,Executive,8174.09,0.0,0.0,6866.24,64084.87,64084.87
26038,6680,2,46,2024-12-05,2024-12-12,2024-12-16,4,4,0,Goibibo,Completed,Deluxe,7813.51,0.0,0.0,3750.48,35004.52,35004.52
26039,3608,18,455,2024-04-23,2024-06-22,2024-06-27,5,4,0,MakeMyTrip,Cancelled,Standard,4296.18,0.0,0.0,2577.71,24058.61,0.0
26040,2544,5,128,2024-10-17,2024-11-07,2024-11-13,6,3,0,Website,Completed,Standard,3550.25,0.0,0.0,2556.18,23857.68,23857.68
26041,7092,17,426,2026-01-11,2026-01-13,2026-01-16,3,2,2,Goibibo,Completed,Standard,4511.22,0.15,2030.05,1380.43,12884.04,12884.04
26042,6873,19,483,2026-03-03,2026-03-04,2026-03-08,4,3,1,MakeMyTrip,Cancelled,Standard,4969.27,0.05,993.85,2265.99,21149.21,0.0
26043,8074,6,149,2025-11-27,2025-11-28,2025-11-29,1,3,2,Direct,Completed,Executive,6117.06,0.0,0.0,734.05,6851.11,6851.11
26044,9101,12,296,2025-08-04,2025-08-11,2025-08-14,3,2,0,Corporate,Completed,Standard,5636.56,0.1,1690.97,1826.25,17044.96,17044.96
26045,2508,8,196,2025-01-06,2025-01-08,2025-01-12,4,3,0,Direct,Completed,Deluxe,6740.88,0.2,5392.7,2588.5,24159.31,24159.31
26046,8863,12,288,2025-05-16,2025-05-17,2025-05-20,3,1,2,Direct,Cancelled,Standard,5059.39,0.0,0.0,1821.38,16999.55,0.0
26047,5581,3,65,2025-10-18,2025-10-20,2025-10-24,4,2,0,MakeMyTrip,Completed,Standard,4563.26,0.2,3650.61,1752.29,16354.72,16354.72
26048,2066,6,136,2024-10-25,2024-12-24,2024-12-27,3,2,0,Goibibo,Completed,Standard,3416.63,0.05,512.49,1168.49,10905.88,10905.88
